"","Subject","Word","Condition","Instance","Guess","Gold","Correct","Simulation","Model"
"2928",1,"glemp","High-Absent",1,"ball","bird",0,74,"PURSUIT"
"2929",1,"heek","High-Absent",2,"book","book",1,74,"PURSUIT"
"2930",1,"smick","High-Absent",2,"dog","ball",0,74,"PURSUIT"
"2931",1,"toop","High-Absent",2,"shoe","car",0,74,"PURSUIT"
"2932",1,"irp","High-Absent",2,"hand","hand",1,74,"PURSUIT"
"2933",1,"moke","High-Absent",2,"fish","fish",1,74,"PURSUIT"
"2934",1,"zud","High-Absent",2,"bear","bear",1,74,"PURSUIT"
"2935",1,"wode","High-Absent",2,"bear","door",0,74,"PURSUIT"
"2936",1,"glemp","High-Absent",2,"door","bird",0,74,"PURSUIT"
"2937",1,"heek","High-Absent",3,"book","book",1,74,"PURSUIT"
"2938",1,"smick","High-Absent",3,"door","ball",0,74,"PURSUIT"
"2939",1,"toop","High-Absent",3,"book","car",0,74,"PURSUIT"
"2940",1,"irp","High-Absent",3,"hand","hand",1,74,"PURSUIT"
"2941",1,"moke","High-Absent",3,"fish","fish",1,74,"PURSUIT"
"2942",1,"zud","High-Absent",3,"bear","bear",1,74,"PURSUIT"
"2943",1,"wode","High-Absent",3,"eye","door",0,74,"PURSUIT"
"2944",1,"glemp","High-Absent",3,"shoe","bird",0,74,"PURSUIT"
"2945",1,"heek","High-Absent",4,"hand","book",0,74,"PURSUIT"
"2946",1,"smick","High-Absent",4,"shoe","ball",0,74,"PURSUIT"
"2947",1,"toop","High-Absent",4,"car","car",1,74,"PURSUIT"
"2948",1,"irp","High-Absent",4,"hand","hand",1,74,"PURSUIT"
"2949",1,"moke","High-Absent",4,"cat","fish",0,74,"PURSUIT"
"2950",1,"zud","High-Absent",4,"bear","bear",1,74,"PURSUIT"
"2951",1,"wode","High-Absent",4,"door","door",1,74,"PURSUIT"
"2952",1,"glemp","High-Absent",4,"bird","bird",1,74,"PURSUIT"
"2953",1,"heek","High-Absent",5,"bird","book",0,74,"PURSUIT"
"2954",1,"smick","High-Absent",5,"ball","ball",1,74,"PURSUIT"
"2955",1,"toop","High-Absent",5,"bird","car",0,74,"PURSUIT"
"2956",1,"irp","High-Absent",5,"hand","hand",1,74,"PURSUIT"
"2957",1,"moke","High-Absent",5,"fish","fish",1,74,"PURSUIT"
"2958",1,"zud","High-Absent",5,"dog","bear",0,74,"PURSUIT"
"2959",1,"wode","High-Absent",5,"ball","door",0,74,"PURSUIT"
"2960",1,"glemp","High-Absent",5,"bird","bird",1,74,"PURSUIT"
"2961",1,"heek","High-Absent",1,"dog","book",0,75,"PURSUIT"
"2962",1,"smick","High-Absent",1,"cat","ball",0,75,"PURSUIT"
"2963",1,"toop","High-Absent",1,"bird","car",0,75,"PURSUIT"
"2964",1,"irp","High-Absent",1,"shoe","hand",0,75,"PURSUIT"
"2965",1,"moke","High-Absent",1,"fish","fish",1,75,"PURSUIT"
"2966",1,"zud","High-Absent",1,"dog","bear",0,75,"PURSUIT"
"2967",1,"wode","High-Absent",1,"bear","door",0,75,"PURSUIT"
"2968",1,"glemp","High-Absent",1,"hand","bird",0,75,"PURSUIT"
"2969",1,"heek","High-Absent",2,"ball","book",0,75,"PURSUIT"
"2970",1,"smick","High-Absent",2,"bird","ball",0,75,"PURSUIT"
"2971",1,"toop","High-Absent",2,"ball","car",0,75,"PURSUIT"
"2972",1,"irp","High-Absent",2,"hand","hand",1,75,"PURSUIT"
"2973",1,"moke","High-Absent",2,"fish","fish",1,75,"PURSUIT"
"2974",1,"zud","High-Absent",2,"bird","bear",0,75,"PURSUIT"
"2975",1,"wode","High-Absent",2,"bear","door",0,75,"PURSUIT"
"2976",1,"glemp","High-Absent",2,"hand","bird",0,75,"PURSUIT"
"2977",1,"heek","High-Absent",3,"eye","book",0,75,"PURSUIT"
"2978",1,"smick","High-Absent",3,"book","ball",0,75,"PURSUIT"
"2979",1,"toop","High-Absent",3,"fish","car",0,75,"PURSUIT"
"2980",1,"irp","High-Absent",3,"shoe","hand",0,75,"PURSUIT"
"2981",1,"moke","High-Absent",3,"fish","fish",1,75,"PURSUIT"
"2982",1,"zud","High-Absent",3,"cat","bear",0,75,"PURSUIT"
"2983",1,"wode","High-Absent",3,"door","door",1,75,"PURSUIT"
"2984",1,"glemp","High-Absent",3,"bird","bird",1,75,"PURSUIT"
"2985",1,"heek","High-Absent",4,"dog","book",0,75,"PURSUIT"
"2986",1,"smick","High-Absent",4,"shoe","ball",0,75,"PURSUIT"
"2987",1,"toop","High-Absent",4,"ball","car",0,75,"PURSUIT"
"2988",1,"irp","High-Absent",4,"ball","hand",0,75,"PURSUIT"
"2989",1,"moke","High-Absent",4,"fish","fish",1,75,"PURSUIT"
"2990",1,"zud","High-Absent",4,"hand","bear",0,75,"PURSUIT"
"2991",1,"wode","High-Absent",4,"door","door",1,75,"PURSUIT"
"2992",1,"glemp","High-Absent",4,"book","bird",0,75,"PURSUIT"
"2993",1,"heek","High-Absent",5,"door","book",0,75,"PURSUIT"
"2994",1,"smick","High-Absent",5,"ball","ball",1,75,"PURSUIT"
"2995",1,"toop","High-Absent",5,"bird","car",0,75,"PURSUIT"
"2996",1,"irp","High-Absent",5,"hand","hand",1,75,"PURSUIT"
"2997",1,"moke","High-Absent",5,"fish","fish",1,75,"PURSUIT"
"2998",1,"zud","High-Absent",5,"bear","bear",1,75,"PURSUIT"
"2999",1,"wode","High-Absent",5,"eye","door",0,75,"PURSUIT"
"3000",1,"glemp","High-Absent",5,"book","bird",0,75,"PURSUIT"
"3001",1,"heek","High-Absent",1,"book","book",1,76,"PURSUIT"
"3002",1,"smick","High-Absent",1,"cat","ball",0,76,"PURSUIT"
"3003",1,"toop","High-Absent",1,"car","car",1,76,"PURSUIT"
"3004",1,"irp","High-Absent",1,"cat","hand",0,76,"PURSUIT"
"3005",1,"moke","High-Absent",1,"fish","fish",1,76,"PURSUIT"
"3006",1,"zud","High-Absent",1,"car","bear",0,76,"PURSUIT"
"3007",1,"wode","High-Absent",1,"door","door",1,76,"PURSUIT"
"3008",1,"glemp","High-Absent",1,"ball","bird",0,76,"PURSUIT"
"3009",1,"heek","High-Absent",2,"book","book",1,76,"PURSUIT"
"3010",1,"smick","High-Absent",2,"door","ball",0,76,"PURSUIT"
"3011",1,"toop","High-Absent",2,"shoe","car",0,76,"PURSUIT"
"3012",1,"irp","High-Absent",2,"hand","hand",1,76,"PURSUIT"
"3013",1,"moke","High-Absent",2,"fish","fish",1,76,"PURSUIT"
"3014",1,"zud","High-Absent",2,"car","bear",0,76,"PURSUIT"
"3015",1,"wode","High-Absent",2,"bear","door",0,76,"PURSUIT"
"3016",1,"glemp","High-Absent",2,"bird","bird",1,76,"PURSUIT"
"3017",1,"heek","High-Absent",3,"book","book",1,76,"PURSUIT"
"3018",1,"smick","High-Absent",3,"book","ball",0,76,"PURSUIT"
"3019",1,"toop","High-Absent",3,"car","car",1,76,"PURSUIT"
"3020",1,"irp","High-Absent",3,"hand","hand",1,76,"PURSUIT"
"3021",1,"moke","High-Absent",3,"fish","fish",1,76,"PURSUIT"
"3022",1,"zud","High-Absent",3,"door","bear",0,76,"PURSUIT"
"3023",1,"wode","High-Absent",3,"door","door",1,76,"PURSUIT"
"3024",1,"glemp","High-Absent",3,"shoe","bird",0,76,"PURSUIT"
"3025",1,"heek","High-Absent",4,"dog","book",0,76,"PURSUIT"
"3026",1,"smick","High-Absent",4,"fish","ball",0,76,"PURSUIT"
"3027",1,"toop","High-Absent",4,"ball","car",0,76,"PURSUIT"
"3028",1,"irp","High-Absent",4,"ball","hand",0,76,"PURSUIT"
"3029",1,"moke","High-Absent",4,"fish","fish",1,76,"PURSUIT"
"3030",1,"zud","High-Absent",4,"bird","bear",0,76,"PURSUIT"
"3031",1,"wode","High-Absent",4,"door","door",1,76,"PURSUIT"
"3032",1,"glemp","High-Absent",4,"car","bird",0,76,"PURSUIT"
"3033",1,"heek","High-Absent",5,"door","book",0,76,"PURSUIT"
"3034",1,"smick","High-Absent",5,"eye","ball",0,76,"PURSUIT"
"3035",1,"toop","High-Absent",5,"bird","car",0,76,"PURSUIT"
"3036",1,"irp","High-Absent",5,"hand","hand",1,76,"PURSUIT"
"3037",1,"moke","High-Absent",5,"fish","fish",1,76,"PURSUIT"
"3038",1,"zud","High-Absent",5,"dog","bear",0,76,"PURSUIT"
"3039",1,"wode","High-Absent",5,"door","door",1,76,"PURSUIT"
"3040",1,"glemp","High-Absent",5,"bird","bird",1,76,"PURSUIT"
"3041",1,"heek","High-Absent",1,"fish","book",0,77,"PURSUIT"
"3042",1,"smick","High-Absent",1,"eye","ball",0,77,"PURSUIT"
"3043",1,"toop","High-Absent",1,"bird","car",0,77,"PURSUIT"
"3044",1,"irp","High-Absent",1,"door","hand",0,77,"PURSUIT"
"3045",1,"moke","High-Absent",1,"car","fish",0,77,"PURSUIT"
"3046",1,"zud","High-Absent",1,"book","bear",0,77,"PURSUIT"
"3047",1,"wode","High-Absent",1,"bird","door",0,77,"PURSUIT"
"3048",1,"glemp","High-Absent",1,"ball","bird",0,77,"PURSUIT"
"3049",1,"heek","High-Absent",2,"cat","book",0,77,"PURSUIT"
"3050",1,"smick","High-Absent",2,"dog","ball",0,77,"PURSUIT"
"3051",1,"toop","High-Absent",2,"ball","car",0,77,"PURSUIT"
"3052",1,"irp","High-Absent",2,"hand","hand",1,77,"PURSUIT"
"3053",1,"moke","High-Absent",2,"dog","fish",0,77,"PURSUIT"
"3054",1,"zud","High-Absent",2,"car","bear",0,77,"PURSUIT"
"3055",1,"wode","High-Absent",2,"door","door",1,77,"PURSUIT"
"3056",1,"glemp","High-Absent",2,"bird","bird",1,77,"PURSUIT"
"3057",1,"heek","High-Absent",3,"fish","book",0,77,"PURSUIT"
"3058",1,"smick","High-Absent",3,"fish","ball",0,77,"PURSUIT"
"3059",1,"toop","High-Absent",3,"car","car",1,77,"PURSUIT"
"3060",1,"irp","High-Absent",3,"hand","hand",1,77,"PURSUIT"
"3061",1,"moke","High-Absent",3,"fish","fish",1,77,"PURSUIT"
"3062",1,"zud","High-Absent",3,"shoe","bear",0,77,"PURSUIT"
"3063",1,"wode","High-Absent",3,"door","door",1,77,"PURSUIT"
"3064",1,"glemp","High-Absent",3,"cat","bird",0,77,"PURSUIT"
"3065",1,"heek","High-Absent",4,"bear","book",0,77,"PURSUIT"
"3066",1,"smick","High-Absent",4,"shoe","ball",0,77,"PURSUIT"
"3067",1,"toop","High-Absent",4,"eye","car",0,77,"PURSUIT"
"3068",1,"irp","High-Absent",4,"hand","hand",1,77,"PURSUIT"
"3069",1,"moke","High-Absent",4,"cat","fish",0,77,"PURSUIT"
"3070",1,"zud","High-Absent",4,"book","bear",0,77,"PURSUIT"
"3071",1,"wode","High-Absent",4,"door","door",1,77,"PURSUIT"
"3072",1,"glemp","High-Absent",4,"book","bird",0,77,"PURSUIT"
"3073",1,"heek","High-Absent",5,"book","book",1,77,"PURSUIT"
"3074",1,"smick","High-Absent",5,"ball","ball",1,77,"PURSUIT"
"3075",1,"toop","High-Absent",5,"bird","car",0,77,"PURSUIT"
"3076",1,"irp","High-Absent",5,"hand","hand",1,77,"PURSUIT"
"3077",1,"moke","High-Absent",5,"car","fish",0,77,"PURSUIT"
"3078",1,"zud","High-Absent",5,"bear","bear",1,77,"PURSUIT"
"3079",1,"wode","High-Absent",5,"door","door",1,77,"PURSUIT"
"3080",1,"glemp","High-Absent",5,"car","bird",0,77,"PURSUIT"
"3081",1,"heek","High-Absent",1,"ball","book",0,78,"PURSUIT"
"3082",1,"smick","High-Absent",1,"eye","ball",0,78,"PURSUIT"
"3083",1,"toop","High-Absent",1,"bird","car",0,78,"PURSUIT"
"3084",1,"irp","High-Absent",1,"bear","hand",0,78,"PURSUIT"
"3085",1,"moke","High-Absent",1,"shoe","fish",0,78,"PURSUIT"
"3086",1,"zud","High-Absent",1,"dog","bear",0,78,"PURSUIT"
"3087",1,"wode","High-Absent",1,"door","door",1,78,"PURSUIT"
"3088",1,"glemp","High-Absent",1,"bear","bird",0,78,"PURSUIT"
"3089",1,"heek","High-Absent",2,"ball","book",0,78,"PURSUIT"
"3090",1,"smick","High-Absent",2,"ball","ball",1,78,"PURSUIT"
"3091",1,"toop","High-Absent",2,"shoe","car",0,78,"PURSUIT"
"3092",1,"irp","High-Absent",2,"hand","hand",1,78,"PURSUIT"
"3093",1,"moke","High-Absent",2,"fish","fish",1,78,"PURSUIT"
"3094",1,"zud","High-Absent",2,"car","bear",0,78,"PURSUIT"
"3095",1,"wode","High-Absent",2,"door","door",1,78,"PURSUIT"
"3096",1,"glemp","High-Absent",2,"bird","bird",1,78,"PURSUIT"
"3097",1,"heek","High-Absent",3,"book","book",1,78,"PURSUIT"
"3098",1,"smick","High-Absent",3,"book","ball",0,78,"PURSUIT"
"3099",1,"toop","High-Absent",3,"car","car",1,78,"PURSUIT"
"3100",1,"irp","High-Absent",3,"shoe","hand",0,78,"PURSUIT"
"3101",1,"moke","High-Absent",3,"fish","fish",1,78,"PURSUIT"
"3102",1,"zud","High-Absent",3,"cat","bear",0,78,"PURSUIT"
"3103",1,"wode","High-Absent",3,"door","door",1,78,"PURSUIT"
"3104",1,"glemp","High-Absent",3,"bird","bird",1,78,"PURSUIT"
"3105",1,"heek","High-Absent",4,"dog","book",0,78,"PURSUIT"
"3106",1,"smick","High-Absent",4,"ball","ball",1,78,"PURSUIT"
"3107",1,"toop","High-Absent",4,"eye","car",0,78,"PURSUIT"
"3108",1,"irp","High-Absent",4,"bear","hand",0,78,"PURSUIT"
"3109",1,"moke","High-Absent",4,"fish","fish",1,78,"PURSUIT"
"3110",1,"zud","High-Absent",4,"fish","bear",0,78,"PURSUIT"
"3111",1,"wode","High-Absent",4,"door","door",1,78,"PURSUIT"
"3112",1,"glemp","High-Absent",4,"shoe","bird",0,78,"PURSUIT"
"3113",1,"heek","High-Absent",5,"door","book",0,78,"PURSUIT"
"3114",1,"smick","High-Absent",5,"eye","ball",0,78,"PURSUIT"
"3115",1,"toop","High-Absent",5,"bird","car",0,78,"PURSUIT"
"3116",1,"irp","High-Absent",5,"door","hand",0,78,"PURSUIT"
"3117",1,"moke","High-Absent",5,"fish","fish",1,78,"PURSUIT"
"3118",1,"zud","High-Absent",5,"dog","bear",0,78,"PURSUIT"
"3119",1,"wode","High-Absent",5,"door","door",1,78,"PURSUIT"
"3120",1,"glemp","High-Absent",5,"bear","bird",0,78,"PURSUIT"
"3121",1,"heek","High-Absent",1,"hand","book",0,79,"PURSUIT"
"3122",1,"smick","High-Absent",1,"ball","ball",1,79,"PURSUIT"
"3123",1,"toop","High-Absent",1,"bird","car",0,79,"PURSUIT"
"3124",1,"irp","High-Absent",1,"hand","hand",1,79,"PURSUIT"
"3125",1,"moke","High-Absent",1,"bird","fish",0,79,"PURSUIT"
"3126",1,"zud","High-Absent",1,"car","bear",0,79,"PURSUIT"
"3127",1,"wode","High-Absent",1,"ball","door",0,79,"PURSUIT"
"3128",1,"glemp","High-Absent",1,"bear","bird",0,79,"PURSUIT"
"3129",1,"heek","High-Absent",2,"bear","book",0,79,"PURSUIT"
"3130",1,"smick","High-Absent",2,"bird","ball",0,79,"PURSUIT"
"3131",1,"toop","High-Absent",2,"bear","car",0,79,"PURSUIT"
"3132",1,"irp","High-Absent",2,"fish","hand",0,79,"PURSUIT"
"3133",1,"moke","High-Absent",2,"fish","fish",1,79,"PURSUIT"
"3134",1,"zud","High-Absent",2,"car","bear",0,79,"PURSUIT"
"3135",1,"wode","High-Absent",2,"cat","door",0,79,"PURSUIT"
"3136",1,"glemp","High-Absent",2,"bird","bird",1,79,"PURSUIT"
"3137",1,"heek","High-Absent",3,"book","book",1,79,"PURSUIT"
"3138",1,"smick","High-Absent",3,"ball","ball",1,79,"PURSUIT"
"3139",1,"toop","High-Absent",3,"car","car",1,79,"PURSUIT"
"3140",1,"irp","High-Absent",3,"shoe","hand",0,79,"PURSUIT"
"3141",1,"moke","High-Absent",3,"fish","fish",1,79,"PURSUIT"
"3142",1,"zud","High-Absent",3,"door","bear",0,79,"PURSUIT"
"3143",1,"wode","High-Absent",3,"book","door",0,79,"PURSUIT"
"3144",1,"glemp","High-Absent",3,"bird","bird",1,79,"PURSUIT"
"3145",1,"heek","High-Absent",4,"hand","book",0,79,"PURSUIT"
"3146",1,"smick","High-Absent",4,"shoe","ball",0,79,"PURSUIT"
"3147",1,"toop","High-Absent",4,"eye","car",0,79,"PURSUIT"
"3148",1,"irp","High-Absent",4,"hand","hand",1,79,"PURSUIT"
"3149",1,"moke","High-Absent",4,"fish","fish",1,79,"PURSUIT"
"3150",1,"zud","High-Absent",4,"book","bear",0,79,"PURSUIT"
"3151",1,"wode","High-Absent",4,"fish","door",0,79,"PURSUIT"
"3152",1,"glemp","High-Absent",4,"bird","bird",1,79,"PURSUIT"
"3153",1,"heek","High-Absent",5,"eye","book",0,79,"PURSUIT"
"3154",1,"smick","High-Absent",5,"ball","ball",1,79,"PURSUIT"
"3155",1,"toop","High-Absent",5,"dog","car",0,79,"PURSUIT"
"3156",1,"irp","High-Absent",5,"cat","hand",0,79,"PURSUIT"
"3157",1,"moke","High-Absent",5,"fish","fish",1,79,"PURSUIT"
"3158",1,"zud","High-Absent",5,"bear","bear",1,79,"PURSUIT"
"3159",1,"wode","High-Absent",5,"eye","door",0,79,"PURSUIT"
"3160",1,"glemp","High-Absent",5,"bird","bird",1,79,"PURSUIT"
"3161",1,"heek","High-Absent",1,"book","book",1,80,"PURSUIT"
"3162",1,"smick","High-Absent",1,"shoe","ball",0,80,"PURSUIT"
"3163",1,"toop","High-Absent",1,"bird","car",0,80,"PURSUIT"
"3164",1,"irp","High-Absent",1,"cat","hand",0,80,"PURSUIT"
"3165",1,"moke","High-Absent",1,"fish","fish",1,80,"PURSUIT"
"3166",1,"zud","High-Absent",1,"bear","bear",1,80,"PURSUIT"
"3167",1,"wode","High-Absent",1,"dog","door",0,80,"PURSUIT"
"3168",1,"glemp","High-Absent",1,"ball","bird",0,80,"PURSUIT"
"3169",1,"heek","High-Absent",2,"ball","book",0,80,"PURSUIT"
"3170",1,"smick","High-Absent",2,"car","ball",0,80,"PURSUIT"
"3171",1,"toop","High-Absent",2,"cat","car",0,80,"PURSUIT"
"3172",1,"irp","High-Absent",2,"car","hand",0,80,"PURSUIT"
"3173",1,"moke","High-Absent",2,"dog","fish",0,80,"PURSUIT"
"3174",1,"zud","High-Absent",2,"bear","bear",1,80,"PURSUIT"
"3175",1,"wode","High-Absent",2,"bird","door",0,80,"PURSUIT"
"3176",1,"glemp","High-Absent",2,"bird","bird",1,80,"PURSUIT"
"3177",1,"heek","High-Absent",3,"book","book",1,80,"PURSUIT"
"3178",1,"smick","High-Absent",3,"fish","ball",0,80,"PURSUIT"
"3179",1,"toop","High-Absent",3,"cat","car",0,80,"PURSUIT"
"3180",1,"irp","High-Absent",3,"car","hand",0,80,"PURSUIT"
"3181",1,"moke","High-Absent",3,"hand","fish",0,80,"PURSUIT"
"3182",1,"zud","High-Absent",3,"door","bear",0,80,"PURSUIT"
"3183",1,"wode","High-Absent",3,"shoe","door",0,80,"PURSUIT"
"3184",1,"glemp","High-Absent",3,"cat","bird",0,80,"PURSUIT"
"3185",1,"heek","High-Absent",4,"book","book",1,80,"PURSUIT"
"3186",1,"smick","High-Absent",4,"shoe","ball",0,80,"PURSUIT"
"3187",1,"toop","High-Absent",4,"door","car",0,80,"PURSUIT"
"3188",1,"irp","High-Absent",4,"eye","hand",0,80,"PURSUIT"
"3189",1,"moke","High-Absent",4,"fish","fish",1,80,"PURSUIT"
"3190",1,"zud","High-Absent",4,"bear","bear",1,80,"PURSUIT"
"3191",1,"wode","High-Absent",4,"dog","door",0,80,"PURSUIT"
"3192",1,"glemp","High-Absent",4,"bird","bird",1,80,"PURSUIT"
"3193",1,"heek","High-Absent",5,"book","book",1,80,"PURSUIT"
"3194",1,"smick","High-Absent",5,"eye","ball",0,80,"PURSUIT"
"3195",1,"toop","High-Absent",5,"dog","car",0,80,"PURSUIT"
"3196",1,"irp","High-Absent",5,"cat","hand",0,80,"PURSUIT"
"3197",1,"moke","High-Absent",5,"fish","fish",1,80,"PURSUIT"
"3198",1,"zud","High-Absent",5,"bear","bear",1,80,"PURSUIT"
"3199",1,"wode","High-Absent",5,"eye","door",0,80,"PURSUIT"
"3200",1,"glemp","High-Absent",5,"bear","bird",0,80,"PURSUIT"
"3201",1,"heek","High-Absent",1,"fish","book",0,81,"PURSUIT"
"3202",1,"smick","High-Absent",1,"eye","ball",0,81,"PURSUIT"
"3203",1,"toop","High-Absent",1,"bird","car",0,81,"PURSUIT"
"3204",1,"irp","High-Absent",1,"hand","hand",1,81,"PURSUIT"
"3205",1,"moke","High-Absent",1,"shoe","fish",0,81,"PURSUIT"
"3206",1,"zud","High-Absent",1,"ball","bear",0,81,"PURSUIT"
"3207",1,"wode","High-Absent",1,"bear","door",0,81,"PURSUIT"
"3208",1,"glemp","High-Absent",1,"hand","bird",0,81,"PURSUIT"
"3209",1,"heek","High-Absent",2,"ball","book",0,81,"PURSUIT"
"3210",1,"smick","High-Absent",2,"bird","ball",0,81,"PURSUIT"
"3211",1,"toop","High-Absent",2,"ball","car",0,81,"PURSUIT"
"3212",1,"irp","High-Absent",2,"hand","hand",1,81,"PURSUIT"
"3213",1,"moke","High-Absent",2,"fish","fish",1,81,"PURSUIT"
"3214",1,"zud","High-Absent",2,"car","bear",0,81,"PURSUIT"
"3215",1,"wode","High-Absent",2,"bear","door",0,81,"PURSUIT"
"3216",1,"glemp","High-Absent",2,"hand","bird",0,81,"PURSUIT"
"3217",1,"heek","High-Absent",3,"fish","book",0,81,"PURSUIT"
"3218",1,"smick","High-Absent",3,"ball","ball",1,81,"PURSUIT"
"3219",1,"toop","High-Absent",3,"cat","car",0,81,"PURSUIT"
"3220",1,"irp","High-Absent",3,"hand","hand",1,81,"PURSUIT"
"3221",1,"moke","High-Absent",3,"fish","fish",1,81,"PURSUIT"
"3222",1,"zud","High-Absent",3,"bear","bear",1,81,"PURSUIT"
"3223",1,"wode","High-Absent",3,"shoe","door",0,81,"PURSUIT"
"3224",1,"glemp","High-Absent",3,"door","bird",0,81,"PURSUIT"
"3225",1,"heek","High-Absent",4,"book","book",1,81,"PURSUIT"
"3226",1,"smick","High-Absent",4,"bear","ball",0,81,"PURSUIT"
"3227",1,"toop","High-Absent",4,"door","car",0,81,"PURSUIT"
"3228",1,"irp","High-Absent",4,"hand","hand",1,81,"PURSUIT"
"3229",1,"moke","High-Absent",4,"shoe","fish",0,81,"PURSUIT"
"3230",1,"zud","High-Absent",4,"bear","bear",1,81,"PURSUIT"
"3231",1,"wode","High-Absent",4,"door","door",1,81,"PURSUIT"
"3232",1,"glemp","High-Absent",4,"car","bird",0,81,"PURSUIT"
"3233",1,"heek","High-Absent",5,"eye","book",0,81,"PURSUIT"
"3234",1,"smick","High-Absent",5,"bird","ball",0,81,"PURSUIT"
"3235",1,"toop","High-Absent",5,"shoe","car",0,81,"PURSUIT"
"3236",1,"irp","High-Absent",5,"hand","hand",1,81,"PURSUIT"
"3237",1,"moke","High-Absent",5,"door","fish",0,81,"PURSUIT"
"3238",1,"zud","High-Absent",5,"bear","bear",1,81,"PURSUIT"
"3239",1,"wode","High-Absent",5,"ball","door",0,81,"PURSUIT"
"3240",1,"glemp","High-Absent",5,"book","bird",0,81,"PURSUIT"
"3241",1,"heek","High-Absent",1,"ball","book",0,82,"PURSUIT"
"3242",1,"smick","High-Absent",1,"shoe","ball",0,82,"PURSUIT"
"3243",1,"toop","High-Absent",1,"bird","car",0,82,"PURSUIT"
"3244",1,"irp","High-Absent",1,"cat","hand",0,82,"PURSUIT"
"3245",1,"moke","High-Absent",1,"door","fish",0,82,"PURSUIT"
"3246",1,"zud","High-Absent",1,"dog","bear",0,82,"PURSUIT"
"3247",1,"wode","High-Absent",1,"bird","door",0,82,"PURSUIT"
"3248",1,"glemp","High-Absent",1,"fish","bird",0,82,"PURSUIT"
"3249",1,"heek","High-Absent",2,"ball","book",0,82,"PURSUIT"
"3250",1,"smick","High-Absent",2,"dog","ball",0,82,"PURSUIT"
"3251",1,"toop","High-Absent",2,"car","car",1,82,"PURSUIT"
"3252",1,"irp","High-Absent",2,"car","hand",0,82,"PURSUIT"
"3253",1,"moke","High-Absent",2,"hand","fish",0,82,"PURSUIT"
"3254",1,"zud","High-Absent",2,"bird","bear",0,82,"PURSUIT"
"3255",1,"wode","High-Absent",2,"bear","door",0,82,"PURSUIT"
"3256",1,"glemp","High-Absent",2,"bird","bird",1,82,"PURSUIT"
"3257",1,"heek","High-Absent",3,"door","book",0,82,"PURSUIT"
"3258",1,"smick","High-Absent",3,"door","ball",0,82,"PURSUIT"
"3259",1,"toop","High-Absent",3,"fish","car",0,82,"PURSUIT"
"3260",1,"irp","High-Absent",3,"dog","hand",0,82,"PURSUIT"
"3261",1,"moke","High-Absent",3,"fish","fish",1,82,"PURSUIT"
"3262",1,"zud","High-Absent",3,"door","bear",0,82,"PURSUIT"
"3263",1,"wode","High-Absent",3,"shoe","door",0,82,"PURSUIT"
"3264",1,"glemp","High-Absent",3,"bird","bird",1,82,"PURSUIT"
"3265",1,"heek","High-Absent",4,"hand","book",0,82,"PURSUIT"
"3266",1,"smick","High-Absent",4,"shoe","ball",0,82,"PURSUIT"
"3267",1,"toop","High-Absent",4,"car","car",1,82,"PURSUIT"
"3268",1,"irp","High-Absent",4,"bear","hand",0,82,"PURSUIT"
"3269",1,"moke","High-Absent",4,"fish","fish",1,82,"PURSUIT"
"3270",1,"zud","High-Absent",4,"bird","bear",0,82,"PURSUIT"
"3271",1,"wode","High-Absent",4,"door","door",1,82,"PURSUIT"
"3272",1,"glemp","High-Absent",4,"bird","bird",1,82,"PURSUIT"
"3273",1,"heek","High-Absent",5,"shoe","book",0,82,"PURSUIT"
"3274",1,"smick","High-Absent",5,"bird","ball",0,82,"PURSUIT"
"3275",1,"toop","High-Absent",5,"bird","car",0,82,"PURSUIT"
"3276",1,"irp","High-Absent",5,"hand","hand",1,82,"PURSUIT"
"3277",1,"moke","High-Absent",5,"fish","fish",1,82,"PURSUIT"
"3278",1,"zud","High-Absent",5,"fish","bear",0,82,"PURSUIT"
"3279",1,"wode","High-Absent",5,"ball","door",0,82,"PURSUIT"
"3280",1,"glemp","High-Absent",5,"bird","bird",1,82,"PURSUIT"
"3281",1,"heek","High-Absent",1,"dog","book",0,83,"PURSUIT"
"3282",1,"smick","High-Absent",1,"eye","ball",0,83,"PURSUIT"
"3283",1,"toop","High-Absent",1,"bird","car",0,83,"PURSUIT"
"3284",1,"irp","High-Absent",1,"hand","hand",1,83,"PURSUIT"
"3285",1,"moke","High-Absent",1,"door","fish",0,83,"PURSUIT"
"3286",1,"zud","High-Absent",1,"ball","bear",0,83,"PURSUIT"
"3287",1,"wode","High-Absent",1,"dog","door",0,83,"PURSUIT"
"3288",1,"glemp","High-Absent",1,"bird","bird",1,83,"PURSUIT"
"3289",1,"heek","High-Absent",2,"bear","book",0,83,"PURSUIT"
"3290",1,"smick","High-Absent",2,"door","ball",0,83,"PURSUIT"
"3291",1,"toop","High-Absent",2,"car","car",1,83,"PURSUIT"
"3292",1,"irp","High-Absent",2,"hand","hand",1,83,"PURSUIT"
"3293",1,"moke","High-Absent",2,"fish","fish",1,83,"PURSUIT"
"3294",1,"zud","High-Absent",2,"eye","bear",0,83,"PURSUIT"
"3295",1,"wode","High-Absent",2,"bear","door",0,83,"PURSUIT"
"3296",1,"glemp","High-Absent",2,"dog","bird",0,83,"PURSUIT"
"3297",1,"heek","High-Absent",3,"cat","book",0,83,"PURSUIT"
"3298",1,"smick","High-Absent",3,"door","ball",0,83,"PURSUIT"
